district,date,day_of_week,month,is_weekend,is_holiday,holiday_name,holiday_proximity,season,district_type,waste_kg
Tatuapé,2024-08-07,2,8,0,0,,29,inverno_seco,residential,2066.9
Santana,2024-08-07,2,8,0,0,,29,inverno_seco,residential,2051.3
Lapa,2024-08-07,2,8,0,0,,29,inverno_seco,residential,2260.3
Butantã,2024-08-07,2,8,0,0,,29,inverno_seco,suburban,1936.7
Vila Madalena,2024-08-07,2,8,0,0,,29,inverno_seco,commercial,3163.4
Santo Amaro,2024-08-07,2,8,0,0,,29,inverno_seco,commercial,3391.0
Itaquera,2024-08-07,2,8,0,0,,29,inverno_seco,residential,2516.2
São Mateus,2024-08-07,2,8,0,0,,29,inverno_seco,suburban,1902.1
Parelheiros,2024-08-07,2,8,0,0,,29,inverno_seco,rural,683.1
Osasco Centro,2024-08-07,2,8,0,0,,29,inverno_seco,commercial,2740.0
Guarulhos Centro,2024-08-07,2,8,0,0,,29,inverno_seco,commercial,2971.2
Santo André,2024-08-07,2,8,0,0,,29,inverno_seco,residential,2927.9
São Bernardo,2024-08-07,2,8,0,0,,29,inverno_seco,industrial,4167.6
Centro,2024-08-08,3,8,0,0,,30,inverno_seco,commercial,4369.4
Bela Vista,2024-08-08,3,8,0,0,,30,inverno_seco,commercial,4117.2
Pinheiros,2024-08-08,3,8,0,0,,30,inverno_seco,commercial,3091.3
Brás,2024-08-08,3,8,0,0,,30,inverno_seco,commercial,4100.6
Liberdade,2024-08-08,3,8,0,0,,30,inverno_seco,commercial,2742.2
Vila Mariana,2024-08-08,3,8,0,0,,30,inverno_seco,residential,2643.9
Mooca,2024-08-08,3,8,0,0,,30,inverno_seco,residential,2177.5
Tatuapé,2024-08-08,3,8,0,0,,30,inverno_seco,residential,2380.7
Santana,2024-08-08,3,8,0,0,,30,inverno_seco,residential,2146.9
Lapa,2024-08-08,3,8,0,0,,30,inverno_seco,residential,2334.1
Butantã,2024-08-08,3,8,0,0,,30,inverno_seco,suburban,1677.7
Vila Madalena,2024-08-08,3,8,0,0,,30,inverno_seco,commercial,2858.9
Santo Amaro,2024-08-08,3,8,0,0,,30,inverno_seco,commercial,2849.4
Itaquera,2024-08-08,3,8,0,0,,30,inverno_seco,residential,1935.4
São Mateus,2024-08-08,3,8,0,0,,30,inverno_seco,suburban,1769.6
Parelheiros,2024-08-08,3,8,0,0,,30,inverno_seco,rural,875.6
Osasco Centro,2024-08-08,3,8,0,0,,30,inverno_seco,commercial,3168.6
Guarulhos Centro,2024-08-08,3,8,0,0,,30,inverno_seco,commercial,2573.9
Santo André,2024-08-08,3,8,0,0,,30,inverno_seco,residential,2482.9
São Bernardo,2024-08-08,3,8,0,0,,30,inverno_seco,industrial,2747.3
Centro,2024-08-09,4,8,0,0,,29,inverno_seco,commercial,5142.9
Bela Vista,2024-08-09,4,8,0,0,,29,inverno_seco,commercial,3394.6
Pinheiros,2024-08-09,4,8,0,0,,29,inverno_seco,commercial,4255.0
Brás,2024-08-09,4,8,0,0,,29,inverno_seco,commercial,4689.5
Liberdade,2024-08-09,4,8,0,0,,29,inverno_seco,commercial,2656.9
Vila Mariana,2024-08-09,4,8,0,0,,29,inverno_seco,residential,2218.9
Mooca,2024-08-09,4,8,0,0,,29,inverno_seco,residential,2461.9
Tatuapé,2024-08-09,4,8,0,0,,29,inverno_seco,residential,2400.1
Santana,2024-08-09,4,8,0,0,,29,inverno_seco,residential,2183.6
Lapa,2024-08-09,4,8,0,0,,29,inverno_seco,residential,2128.9
Butantã,2024-08-09,4,8,0,0,,29,inverno_seco,suburban,1534.5
Vila Madalena,2024-08-09,4,8,0,0,,29,inverno_seco,commercial,2256.8
Santo Amaro,2024-08-09,4,8,0,0,,29,inverno_seco,commercial,3587.5
Itaquera,2024-08-09,4,8,0,0,,29,inverno_seco,residential,2682.3
São Mateus,2024-08-09,4,8,0,0,,29,inverno_seco,suburban,1726.2
Parelheiros,2024-08-09,4,8,0,0,,29,inverno_seco,rural,946.0
Osasco Centro,2024-08-09,4,8,0,0,,29,inverno_seco,commercial,3749.9
Guarulhos Centro,2024-08-09,4,8,0,0,,29,inverno_seco,commercial,3477.6
Santo André,2024-08-09,4,8,0,0,,29,inverno_seco,residential,2660.1
São Bernardo,2024-08-09,4,8,0,0,,29,inverno_seco,industrial,4246.5
Centro,2024-08-10,5,8,1,0,,28,inverno_seco,commercial,3041.1
Bela Vista,2024-08-10,5,8,1,0,,28,inverno_seco,commercial,3446.0
Pinheiros,2024-08-10,5,8,1,0,,28,inverno_seco,commercial,3500.6
Brás,2024-08-10,5,8,1,0,,28,inverno_seco,commercial,3491.0
Liberdade,2024-08-10,5,8,1,0,,28,inverno_seco,commercial,2307.9
Vila Mariana,2024-08-10,5,8,1,0,,28,inverno_seco,residential,2486.0
Mooca,2024-08-10,5,8,1,0,,28,inverno_seco,residential,2271.6
Tatuapé,2024-08-10,5,8,1,0,,28,inverno_seco,residential,2854.3
Santana,2024-08-10,5,8,1,0,,28,inverno_seco,residential,2388.2
Lapa,2024-08-10,5,8,1,0,,28,inverno_seco,residential,2790.3
Butantã,2024-08-10,5,8,1,0,,28,inverno_seco,suburban,1887.2
Vila Madalena,2024-08-10,5,8,1,0,,28,inverno_seco,commercial,3249.6
Santo Amaro,2024-08-10,5,8,1,0,,28,inverno_seco,commercial,3454.3
Itaquera,2024-08-10,5,8,1,0,,28,inverno_seco,residential,3145.5
São Mateus,2024-08-10,5,8,1,0,,28,inverno_seco,suburban,2209.9
Parelheiros,2024-08-10,5,8,1,0,,28,inverno_seco,rural,911.8
Osasco Centro,2024-08-10,5,8,1,0,,28,inverno_seco,commercial,2513.2
Guarulhos Centro,2024-08-10,5,8,1,0,,28,inverno_seco,commercial,2709.6
Santo André,2024-08-10,5,8,1,0,,28,inverno_seco,residential,2320.4
São Bernardo,2024-08-10,5,8,1,0,,28,inverno_seco,industrial,3233.2
Centro,2024-08-11,6,8,1,0,,27,inverno_seco,commercial,4150.8
Bela Vista,2024-08-11,6,8,1,0,,27,inverno_seco,commercial,4101.0
Pinheiros,2024-08-11,6,8,1,0,,27,inverno_seco,commercial,3615.4
Brás,2024-08-11,6,8,1,0,,27,inverno_seco,commercial,3677.9
Liberdade,2024-08-11,6,8,1,0,,27,inverno_seco,commercial,2797.4
Vila Mariana,2024-08-11,6,8,1,0,,27,inverno_seco,residential,2356.3
Mooca,2024-08-11,6,8,1,0,,27,inverno_seco,residential,2798.2
Tatuapé,2024-08-11,6,8,1,0,,27,inverno_seco,residential,2961.8
Santana,2024-08-11,6,8,1,0,,27,inverno_seco,residential,2287.0
Lapa,2024-08-11,6,8,1,0,,27,inverno_seco,residential,2475.4
Butantã,2024-08-11,6,8,1,0,,27,inverno_seco,suburban,2084.2
Vila Madalena,2024-08-11,6,8,1,0,,27,inverno_seco,commercial,3988.4
Santo Amaro,2024-08-11,6,8,1,0,,27,inverno_seco,commercial,3507.2
Itaquera,2024-08-11,6,8,1,0,,27,inverno_seco,residential,3235.8
São Mateus,2024-08-11,6,8,1,0,,27,inverno_seco,suburban,2112.8
Parelheiros,2024-08-11,6,8,1,0,,27,inverno_seco,rural,935.6
Osasco Centro,2024-08-11,6,8,1,0,,27,inverno_seco,commercial,2756.9
Guarulhos Centro,2024-08-11,6,8,1,0,,27,inverno_seco,commercial,3518.4
Santo André,2024-08-11,6,8,1,0,,27,inverno_seco,residential,2374.1
São Bernardo,2024-08-11,6,8,1,0,,27,inverno_seco,industrial,3374.0
Centro,2024-08-12,0,8,0,0,,26,inverno_seco,commercial,3394.8
Bela Vista,2024-08-12,0,8,0,0,,26,inverno_seco,commercial,3622.2
Pinheiros,2024-08-12,0,8,0,0,,26,inverno_seco,commercial,2981.3
Brás,2024-08-12,0,8,0,0,,26,inverno_seco,commercial,4029.5
Liberdade,2024-08-12,0,8,0,0,,26,inverno_seco,commercial,2661.8
Vila Mariana,2024-08-12,0,8,0,0,,26,inverno_seco,residential,1863.1
Mooca,2024-08-12,0,8,0,0,,26,inverno_seco,residential,2226.7
Tatuapé,2024-08-12,0,8,0,0,,26,inverno_seco,residential,2230.0
Santana,2024-08-12,0,8,0,0,,26,inverno_seco,residential,2140.0
Lapa,2024-08-12,0,8,0,0,,26,inverno_seco,residential,2027.8
Butantã,2024-08-12,0,8,0,0,,26,inverno_seco,suburban,1834.1
Vila Madalena,2024-08-12,0,8,0,0,,26,inverno_seco,commercial,2447.1
Santo Amaro,2024-08-12,0,8,0,0,,26,inverno_seco,commercial,2911.8
Itaquera,2024-08-12,0,8,0,0,,26,inverno_seco,residential,2438.5
São Mateus,2024-08-12,0,8,0,0,,26,inverno_seco,suburban,1829.4
Parelheiros,2024-08-12,0,8,0,0,,26,inverno_seco,rural,941.0
Osasco Centro,2024-08-12,0,8,0,0,,26,inverno_seco,commercial,2664.2
Guarulhos Centro,2024-08-12,0,8,0,0,,26,inverno_seco,commercial,3642.4
Santo André,2024-08-12,0,8,0,0,,26,inverno_seco,residential,1840.5
São Bernardo,2024-08-12,0,8,0,0,,26,inverno_seco,industrial,3079.2
Centro,2024-08-13,1,8,0,0,,25,inverno_seco,commercial,3653.1
Bela Vista,2024-08-13,1,8,0,0,,25,inverno_seco,commercial,3055.9
Pinheiros,2024-08-13,1,8,0,0,,25,inverno_seco,commercial,2799.3
Brás,2024-08-13,1,8,0,0,,25,inverno_seco,commercial,4131.1
Liberdade,2024-08-13,1,8,0,0,,25,inverno_seco,commercial,2712.5
Vila Mariana,2024-08-13,1,8,0,0,,25,inverno_seco,residential,2509.3
Mooca,2024-08-13,1,8,0,0,,25,inverno_seco,residential,2390.9
Tatuapé,2024-08-13,1,8,0,0,,25,inverno_seco,residential,2575.6
Santana,2024-08-13,1,8,0,0,,25,inverno_seco,residential,2175.1
Lapa,2024-08-13,1,8,0,0,,25,inverno_seco,residential,2094.4
Butantã,2024-08-13,1,8,0,0,,25,inverno_seco,suburban,1564.2
Vila Madalena,2024-08-13,1,8,0,0,,25,inverno_seco,commercial,3245.6
Santo Amaro,2024-08-13,1,8,0,0,,25,inverno_seco,commercial,3033.3
Itaquera,2024-08-13,1,8,0,0,,25,inverno_seco,residential,2386.2
São Mateus,2024-08-13,1,8,0,0,,25,inverno_seco,suburban,1691.1
Parelheiros,2024-08-13,1,8,0,0,,25,inverno_seco,rural,726.6
Osasco Centro,2024-08-13,1,8,0,0,,25,inverno_seco,commercial,2918.1
Guarulhos Centro,2024-08-13,1,8,0,0,,25,inverno_seco,commercial,3498.7
Santo André,2024-08-13,1,8,0,0,,25,inverno_seco,residential,2700.3
São Bernardo,2024-08-13,1,8,0,0,,25,inverno_seco,industrial,3340.6
Centro,2024-08-14,2,8,0,0,,24,inverno_seco,commercial,3886.4
Bela Vista,2024-08-14,2,8,0,0,,24,inverno_seco,commercial,4118.3
Pinheiros,2024-08-14,2,8,0,0,,24,inverno_seco,commercial,3661.9
Brás,2024-08-14,2,8,0,0,,24,inverno_seco,commercial,4916.1
Liberdade,2024-08-14,2,8,0,0,,24,inverno_seco,commercial,3178.3
Vila Mariana,2024-08-14,2,8,0,0,,24,inverno_seco,residential,2729.6
Mooca,2024-08-14,2,8,0,0,,24,inverno_seco,residential,1840.3
Tatuapé,2024-08-14,2,8,0,0,,24,inverno_seco,residential,2724.8
Santana,2024-08-14,2,8,0,0,,24,inverno_seco,residential,2003.2
Lapa,2024-08-14,2,8,0,0,,24,inverno_seco,residential,1972.4
Butantã,2024-08-14,2,8,0,0,,24,inverno_seco,suburban,1860.8
Vila Madalena,2024-08-14,2,8,0,0,,24,inverno_seco,commercial,3206.7
Santo Amaro,2024-08-14,2,8,0,0,,24,inverno_seco,commercial,3460.2
Itaquera,2024-08-14,2,8,0,0,,24,inverno_seco,residential,2404.6
São Mateus,2024-08-14,2,8,0,0,,24,inverno_seco,suburban,1882.0
Parelheiros,2024-08-14,2,8,0,0,,24,inverno_seco,rural,753.6
Osasco Centro,2024-08-14,2,8,0,0,,24,inverno_seco,commercial,3151.9
Guarulhos Centro,2024-08-14,2,8,0,0,,24,inverno_seco,commercial,3237.7
Santo André,2024-08-14,2,8,0,0,,24,inverno_seco,residential,2523.9
São Bernardo,2024-08-14,2,8,0,0,,24,inverno_seco,industrial,4088.3
Centro,2024-08-15,3,8,0,0,,23,inverno_seco,commercial,3612.7
Bela Vista,2024-08-15,3,8,0,0,,23,inverno_seco,commercial,4499.5
Pinheiros,2024-08-15,3,8,0,0,,23,inverno_seco,commercial,2700.8
Brás,2024-08-15,3,8,0,0,,23,inverno_seco,commercial,3653.7
Liberdade,2024-08-15,3,8,0,0,,23,inverno_seco,commercial,2907.7
Vila Mariana,2024-08-15,3,8,0,0,,23,inverno_seco,residential,2568.3
Mooca,2024-08-15,3,8,0,0,,23,inverno_seco,residential,2181.4
Tatuapé,2024-08-15,3,8,0,0,,23,inverno_seco,residential,2478.8
Santana,2024-08-15,3,8,0,0,,23,inverno_seco,residential,2115.3
Lapa,2024-08-15,3,8,0,0,,23,inverno_seco,residential,2053.4
Butantã,2024-08-15,3,8,0,0,,23,inverno_seco,suburban,2128.9
Vila Madalena,2024-08-15,3,8,0,0,,23,inverno_seco,commercial,3170.1
Santo Amaro,2024-08-15,3,8,0,0,,23,inverno_seco,commercial,3605.9
Itaquera,2024-08-15,3,8,0,0,,23,inverno_seco,residential,2376.4
São Mateus,2024-08-15,3,8,0,0,,23,inverno_seco,suburban,1711.5
Parelheiros,2024-08-15,3,8,0,0,,23,inverno_seco,rural,786.6
Osasco Centro,2024-08-15,3,8,0,0,,23,inverno_seco,commercial,2701.3
Guarulhos Centro,2024-08-15,3,8,0,0,,23,inverno_seco,commercial,3505.2
Santo André,2024-08-15,3,8,0,0,,23,inverno_seco,residential,2424.8
São Bernardo,2024-08-15,3,8,0,0,,23,inverno_seco,industrial,4038.5
Centro,2024-08-16,4,8,0,0,,22,inverno_seco,commercial,3849.7
Bela Vista,2024-08-16,4,8,0,0,,22,inverno_seco,commercial,4708.6
Pinheiros,2024-08-16,4,8,0,0,,22,inverno_seco,commercial,3300.2
Brás,2024-08-16,4,8,0,0,,22,inverno_seco,commercial,4322.4
Liberdade,2024-08-16,4,8,0,0,,22,inverno_seco,commercial,3261.9
Vila Mariana,2024-08-16,4,8,0,0,,22,inverno_seco,residential,2392.2
Mooca,2024-08-16,4,8,0,0,,22,inverno_seco,residential,2604.2
Tatuapé,2024-08-16,4,8,0,0,,22,inverno_seco,residential,2276.8
Santana,2024-08-16,4,8,0,0,,22,inverno_seco,residential,2533.0
Lapa,2024-08-16,4,8,0,0,,22,inverno_seco,residential,2263.7
Butantã,2024-08-16,4,8,0,0,,22,inverno_seco,suburban,1812.0
Vila Madalena,2024-08-16,4,8,0,0,,22,inverno_seco,commercial,2971.0
Santo Amaro,2024-08-16,4,8,0,0,,22,inverno_seco,commercial,3831.5
Itaquera,2024-08-16,4,8,0,0,,22,inverno_seco,residential,2674.4
São Mateus,2024-08-16,4,8,0,0,,22,inverno_seco,suburban,1682.7
Parelheiros,2024-08-16,4,8,0,0,,22,inverno_seco,rural,849.9
Osasco Centro,2024-08-16,4,8,0,0,,22,inverno_seco,commercial,2822.8
Guarulhos Centro,2024-08-16,4,8,0,0,,22,inverno_seco,commercial,4380.6
Santo André,2024-08-16,4,8,0,0,,22,inverno_seco,residential,2584.9
São Bernardo,2024-08-16,4,8,0,0,,22,inverno_seco,industrial,4405.9
Centro,2024-08-17,5,8,1,0,,21,inverno_seco,commercial,3724.0
Bela Vista,2024-08-17,5,8,1,0,,21,inverno_seco,commercial,2959.6
Pinheiros,2024-08-17,5,8,1,0,,21,inverno_seco,commercial,3280.9
Brás,2024-08-17,5,8,1,0,,21,inverno_seco,commercial,3531.2
Liberdade,2024-08-17,5,8,1,0,,21,inverno_seco,commercial,2938.8
Vila Mariana,2024-08-17,5,8,1,0,,21,inverno_seco,residential,3127.7
Mooca,2024-08-17,5,8,1,0,,21,inverno_seco,residential,2850.5
Tatuapé,2024-08-17,5,8,1,0,,21,inverno_seco,residential,3131.5
Santana,2024-08-17,5,8,1,0,,21,inverno_seco,residential,2133.4
Lapa,2024-08-17,5,8,1,0,,21,inverno_seco,residential,2058.9
Butantã,2024-08-17,5,8,1,0,,21,inverno_seco,suburban,1858.7
Vila Madalena,2024-08-17,5,8,1,0,,21,inverno_seco,commercial,3537.4
Santo Amaro,2024-08-17,5,8,1,0,,21,inverno_seco,commercial,3234.3
Itaquera,2024-08-17,5,8,1,0,,21,inverno_seco,residential,2245.9
São Mateus,2024-08-17,5,8,1,0,,21,inverno_seco,suburban,1916.2
Parelheiros,2024-08-17,5,8,1,0,,21,inverno_seco,rural,898.0
Osasco Centro,2024-08-17,5,8,1,0,,21,inverno_seco,commercial,2821.2
Guarulhos Centro,2024-08-17,5,8,1,0,,21,inverno_seco,commercial,3725.4
Santo André,2024-08-17,5,8,1,0,,21,inverno_seco,residential,2995.5
São Bernardo,2024-08-17,5,8,1,0,,21,inverno_seco,industrial,3466.1
Centro,2024-08-18,6,8,1,0,,20,inverno_seco,commercial,3538.5
Bela Vista,2024-08-18,6,8,1,0,,20,inverno_seco,commercial,3733.7
Pinheiros,2024-08-18,6,8,1,0,,20,inverno_seco,commercial,3927.4
Brás,2024-08-18,6,8,1,0,,20,inverno_seco,commercial,3735.5
Liberdade,2024-08-18,6,8,1,0,,20,inverno_seco,commercial,2612.7
Vila Mariana,2024-08-18,6,8,1,0,,20,inverno_seco,residential,2652.7
Mooca,2024-08-18,6,8,1,0,,20,inverno_seco,residential,2434.0
Tatuapé,2024-08-18,6,8,1,0,,20,inverno_seco,residential,2986.1
Santana,2024-08-18,6,8,1,0,,20,inverno_seco,residential,2443.9
Lapa,2024-08-18,6,8,1,0,,20,inverno_seco,residential,2127.3
Butantã,2024-08-18,6,8,1,0,,20,inverno_seco,suburban,2022.7
Vila Madalena,2024-08-18,6,8,1,0,,20,inverno_seco,commercial,2618.3
Santo Amaro,2024-08-18,6,8,1,0,,20,inverno_seco,commercial,3560.8
Itaquera,2024-08-18,6,8,1,0,,20,inverno_seco,residential,2850.7
São Mateus,2024-08-18,6,8,1,0,,20,inverno_seco,suburban,1930.9
Parelheiros,2024-08-18,6,8,1,0,,20,inverno_seco,rural,848.5
Osasco Centro,2024-08-18,6,8,1,0,,20,inverno_seco,commercial,3319.7
Guarulhos Centro,2024-08-18,6,8,1,0,,20,inverno_seco,commercial,2322.4
Santo André,2024-08-18,6,8,1,0,,20,inverno_seco,residential,2845.5
São Bernardo,2024-08-18,6,8,1,0,,20,inverno_seco,industrial,2957.2
Centro,2024-08-19,0,8,0,0,,19,inverno_seco,commercial,3747.2
Bela Vista,2024-08-19,0,8,0,0,,19,inverno_seco,commercial,4227.5
Pinheiros,2024-08-19,0,8,0,0,,19,inverno_seco,commercial,2964.5
Brás,2024-08-19,0,8,0,0,,19,inverno_seco,commercial,4128.5
Liberdade,2024-08-19,0,8,0,0,,19,inverno_seco,commercial,2786.9
Vila Mariana,2024-08-19,0,8,0,0,,19,inverno_seco,residential,2652.8
Mooca,2024-08-19,0,8,0,0,,19,inverno_seco,residential,1950.0
Tatuapé,2024-08-19,0,8,0,0,,19,inverno_seco,residential,2185.4
Santana,2024-08-19,0,8,0,0,,19,inverno_seco,residential,2189.9
Lapa,2024-08-19,0,8,0,0,,19,inverno_seco,residential,2131.0
Butantã,2024-08-19,0,8,0,0,,19,inverno_seco,suburban,1426.4
Vila Madalena,2024-08-19,0,8,0,0,,19,inverno_seco,commercial,2585.9
Santo Amaro,2024-08-19,0,8,0,0,,19,inverno_seco,commercial,3278.7
Itaquera,2024-08-19,0,8,0,0,,19,inverno_seco,residential,2839.9
São Mateus,2024-08-19,0,8,0,0,,19,inverno_seco,suburban,1523.7
Parelheiros,2024-08-19,0,8,0,0,,19,inverno_seco,rural,564.0
Osasco Centro,2024-08-19,0,8,0,0,,19,inverno_seco,commercial,3134.3
Guarulhos Centro,2024-08-19,0,8,0,0,,19,inverno_seco,commercial,2753.2
Santo André,2024-08-19,0,8,0,0,,19,inverno_seco,residential,1885.9
São Bernardo,2024-08-19,0,8,0,0,,19,inverno_seco,industrial,2587.9
Centro,2024-08-20,1,8,0,0,,18,inverno_seco,commercial,4531.2
Bela Vista,2024-08-20,1,8,0,0,,18,inverno_seco,commercial,3704.3
Pinheiros,2024-08-20,1,8,0,0,,18,inverno_seco,commercial,3362.4
Brás,2024-08-20,1,8,0,0,,18,inverno_seco,commercial,4592.1
Liberdade,2024-08-20,1,8,0,0,,18,inverno_seco,commercial,2996.9
Vila Mariana,2024-08-20,1,8,0,0,,18,inverno_seco,residential,2865.5
Mooca,2024-08-20,1,8,0,0,,18,inverno_seco,residential,1839.0
Tatuapé,2024-08-20,1,8,0,0,,18,inverno_seco,residential,2485.7
Santana,2024-08-20,1,8,0,0,,18,inverno_seco,residential,1624.9
Lapa,2024-08-20,1,8,0,0,,18,inverno_seco,residential,2053.9
Butantã,2024-08-20,1,8,0,0,,18,inverno_seco,suburban,1769.6
Vila Madalena,2024-08-20,1,8,0,0,,18,inverno_seco,commercial,3096.6
Santo Amaro,2024-08-20,1,8,0,0,,18,inverno_seco,commercial,3281.8
Itaquera,2024-08-20,1,8,0,0,,18,inverno_seco,residential,2889.1
São Mateus,2024-08-20,1,8,0,0,,18,inverno_seco,suburban,1873.9
Parelheiros,2024-08-20,1,8,0,0,,18,inverno_seco,rural,1027.0
Osasco Centro,2024-08-20,1,8,0,0,,18,inverno_seco,commercial,2955.8
Guarulhos Centro,2024-08-20,1,8,0,0,,18,inverno_seco,commercial,2980.6
Santo André,2024-08-20,1,8,0,0,,18,inverno_seco,residential,2668.5
São Bernardo,2024-08-20,1,8,0,0,,18,inverno_seco,industrial,3383.6
Centro,2024-08-21,2,8,0,0,,17,inverno_seco,commercial,4862.1
Bela Vista,2024-08-21,2,8,0,0,,17,inverno_seco,commercial,3524.0
Pinheiros,2024-08-21,2,8,0,0,,17,inverno_seco,commercial,3221.4
Brás,2024-08-21,2,8,0,0,,17,inverno_seco,commercial,3713.4
Liberdade,2024-08-21,2,8,0,0,,17,inverno_seco,commercial,3024.0
Vila Mariana,2024-08-21,2,8,0,0,,17,inverno_seco,residential,2354.6
Mooca,2024-08-21,2,8,0,0,,17,inverno_seco,residential,2038.0
Tatuapé,2024-08-21,2,8,0,0,,17,inverno_seco,residential,2994.8
Santana,2024-08-21,2,8,0,0,,17,inverno_seco,residential,1808.9
Lapa,2024-08-21,2,8,0,0,,17,inverno_seco,residential,2121.0
Butantã,2024-08-21,2,8,0,0,,17,inverno_seco,suburban,1966.8
Vila Madalena,2024-08-21,2,8,0,0,,17,inverno_seco,commercial,2316.2
Santo Amaro,2024-08-21,2,8,0,0,,17,inverno_seco,commercial,3452.1
Itaquera,2024-08-21,2,8,0,0,,17,inverno_seco,residential,2347.7
São Mateus,2024-08-21,2,8,0,0,,17,inverno_seco,suburban,1898.6
Parelheiros,2024-08-21,2,8,0,0,,17,inverno_seco,rural,721.7
Osasco Centro,2024-08-21,2,8,0,0,,17,inverno_seco,commercial,3327.4
Guarulhos Centro,2024-08-21,2,8,0,0,,17,inverno_seco,commercial,3805.9
Santo André,2024-08-21,2,8,0,0,,17,inverno_seco,residential,2859.9
São Bernardo,2024-08-21,2,8,0,0,,17,inverno_seco,industrial,3856.9
Centro,2024-08-22,3,8,0,0,,16,inverno_seco,commercial,4013.4
Bela Vista,2024-08-22,3,8,0,0,,16,inverno_seco,commercial,3395.7
Pinheiros,2024-08-22,3,8,0,0,,16,inverno_seco,commercial,4066.1
Brás,2024-08-22,3,8,0,0,,16,inverno_seco,commercial,3605.6
Liberdade,2024-08-22,3,8,0,0,,16,inverno_seco,commercial,2437.5
Vila Mariana,2024-08-22,3,8,0,0,,16,inverno_seco,residential,2591.6
Mooca,2024-08-22,3,8,0,0,,16,inverno_seco,residential,1997.1
Tatuapé,2024-08-22,3,8,0,0,,16,inverno_seco,residential,2211.4
Santana,2024-08-22,3,8,0,0,,16,inverno_seco,residential,1666.8
Lapa,2024-08-22,3,8,0,0,,16,inverno_seco,residential,1989.6
Butantã,2024-08-22,3,8,0,0,,16,inverno_seco,suburban,1805.9
Vila Madalena,2024-08-22,3,8,0,0,,16,inverno_seco,commercial,2964.0
Santo Amaro,2024-08-22,3,8,0,0,,16,inverno_seco,commercial,3636.6
Itaquera,2024-08-22,3,8,0,0,,16,inverno_seco,residential,2858.0
São Mateus,2024-08-22,3,8,0,0,,16,inverno_seco,suburban,1688.4
Parelheiros,2024-08-22,3,8,0,0,,16,inverno_seco,rural,796.6
Osasco Centro,2024-08-22,3,8,0,0,,16,inverno_seco,commercial,3260.1
Guarulhos Centro,2024-08-22,3,8,0,0,,16,inverno_seco,commercial,3873.1
Santo André,2024-08-22,3,8,0,0,,16,inverno_seco,residential,2631.3
São Bernardo,2024-08-22,3,8,0,0,,16,inverno_seco,industrial,3533.2
Centro,2024-08-23,4,8,0,0,,15,inverno_seco,commercial,3890.7
Bela Vista,2024-08-23,4,8,0,0,,15,inverno_seco,commercial,3226.4
Pinheiros,2024-08-23,4,8,0,0,,15,inverno_seco,commercial,3993.6
Brás,2024-08-23,4,8,0,0,,15,inverno_seco,commercial,4503.6
Liberdade,2024-08-23,4,8,0,0,,15,inverno_seco,commercial,3185.3
Vila Mariana,2024-08-23,4,8,0,0,,15,inverno_seco,residential,2528.4
Mooca,2024-08-23,4,8,0,0,,15,inverno_seco,residential,2761.4
Tatuapé,2024-08-23,4,8,0,0,,15,inverno_seco,residential,2515.6
Santana,2024-08-23,4,8,0,0,,15,inverno_seco,residential,2404.4
Lapa,2024-08-23,4,8,0,0,,15,inverno_seco,residential,2249.3
Butantã,2024-08-23,4,8,0,0,,15,inverno_seco,suburban,1809.2
Vila Madalena,2024-08-23,4,8,0,0,,15,inverno_seco,commercial,3300.7
Santo Amaro,2024-08-23,4,8,0,0,,15,inverno_seco,commercial,3664.2
Itaquera,2024-08-23,4,8,0,0,,15,inverno_seco,residential,2999.4
São Mateus,2024-08-23,4,8,0,0,,15,inverno_seco,suburban,1867.0
Parelheiros,2024-08-23,4,8,0,0,,15,inverno_seco,rural,869.1
Osasco Centro,2024-08-23,4,8,0,0,,15,inverno_seco,commercial,4229.1
Guarulhos Centro,2024-08-23,4,8,0,0,,15,inverno_seco,commercial,4106.1
Santo André,2024-08-23,4,8,0,0,,15,inverno_seco,residential,3014.0
São Bernardo,2024-08-23,4,8,0,0,,15,inverno_seco,industrial,4059.8
Centro,2024-08-24,5,8,1,0,,14,inverno_seco,commercial,4071.7
Bela Vista,2024-08-24,5,8,1,0,,14,inverno_seco,commercial,3564.8
Pinheiros,2024-08-24,5,8,1,0,,14,inverno_seco,commercial,3293.5
Brás,2024-08-24,5,8,1,0,,14,inverno_seco,commercial,3109.9
Liberdade,2024-08-24,5,8,1,0,,14,inverno_seco,commercial,2977.5
Vila Mariana,2024-08-24,5,8,1,0,,14,inverno_seco,residential,1969.9
Mooca,2024-08-24,5,8,1,0,,14,inverno_seco,residential,2603.4
Tatuapé,2024-08-24,5,8,1,0,,14,inverno_seco,residential,2655.2
Santana,2024-08-24,5,8,1,0,,14,inverno_seco,residential,2689.5
Lapa,2024-08-24,5,8,1,0,,14,inverno_seco,residential,2370.9
Butantã,2024-08-24,5,8,1,0,,14,inverno_seco,suburban,1720.1
Vila Madalena,2024-08-24,5,8,1,0,,14,inverno_seco,commercial,3435.3
Santo Amaro,2024-08-24,5,8,1,0,,14,inverno_seco,commercial,2654.5
Itaquera,2024-08-24,5,8,1,0,,14,inverno_seco,residential,3210.0
São Mateus,2024-08-24,5,8,1,0,,14,inverno_seco,suburban,1985.0
Parelheiros,2024-08-24,5,8,1,0,,14,inverno_seco,rural,982.6
